Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Year,Month,Month_Number
15/09/2024,West,Mobile,Alice,9,1203,Electronics,10827,8532.53728,2294.46,2024,Sep,9
28/02/2024,West,Tablet,Grace,13,834,Electronics,10842,9157.398147,1684.60,2024,Feb,2
2/02/2024,East,Laptop,Alice,15,725,Electronics,10875,8212.611001,2662.39,2024,Feb,2
17/04/2024,West,Headphones,Hannah,6,1821,Accessories,10926,8697.297253,2228.70,2024,Apr,4
20/05/2024,North,Monitor,Frank,7,1561,Office,10927,8880.734681,2046.27,2024,May,5
8/02/2024,West,Camera,Hannah,6,1822,Electronics,10932,7892.948332,3039.05,2024,Feb,2
26/01/2024,North,,Bob,8,1369,Electronics,10952,6905.79677,4046.20,2024,Jan,1
26/06/2024,South,Laptop,Grace,6,1826,Electronics,10956,8417.145228,2538.85,2024,Jun,6
25/09/2024,West,Laptop,Frank,7,1569,Electronics,10983,9325.640085,1657.36,2024,Sep,9
26/08/2024,North,Laptop,David,6,1841,Electronics,11046,7098.165627,3947.83,2024,Aug,8
17/07/2024,East,Printer,Hannah,19,585,Office,11115,6929.153352,4185.85,2024,Jul,7
23/06/2024,North,Laptop,Hannah,15,741,Electronics,11115,6961.221634,4153.78,2024,Jun,6
10/03/2024,East,Laptop,Alice,14,795,Electronics,11130,9458.708094,1671.29,2024,Mar,3
3/04/2024,West,Printer,David,12,930,Office,11160,6783.233991,4376.77,2024,Apr,4
7/04/2024,South,Mobile,Frank,10,1120,Electronics,11200,7083.291961,4116.71,2024,Apr,4
19/05/2024,West,Laptop,Grace,17,659,Electronics,11203,7382.507862,3820.49,2024,May,5
24/06/2024,South,,Grace,17,660,Accessories,11220,7317.014013,3902.99,2024,Jun,6
10/09/2024,East,Laptop,Charlie,6,1873,Electronics,11238,8894.223471,2343.78,2024,Sep,9
25/05/2024,North,Laptop,Alice,10,1127,Electronics,11270,8109.16386,3160.84,2024,May,5
9/11/2024,East,Tablet,Hannah,13,867,Electronics,11271,7671.070933,3599.93,2024,Nov,11
29/04/2024,,Laptop,David,15,752,Electronics,11280,9615.469078,1664.53,2024,Apr,4
23/05/2024,North,Headphones,Charlie,18,627,Accessories,11286,7593.666364,3692.33,2024,May,5
21/10/2024,South,Camera,Charlie,9,1254,Electronics,11286,8901.461781,2384.54,2024,Oct,10
5/11/2024,East,Mobile,Grace,12,941,Electronics,11292,6912.980529,4379.02,2024,Nov,11
8/05/2024,West,Laptop,Hannah,10,1130,Electronics,11300,8158.492839,3141.51,2024,May,5
6/10/2024,South,Laptop,Alice,12,942,Electronics,11304,8828.289531,2475.71,2024,Oct,10
5/07/2024,South,Laptop,Bob,9,1259,Electronics,11331,7055.019634,4275.98,2024,Jul,7
24/05/2024,North,Mobile,Hannah,10,1134,Electronics,11340,7137.448499,4202.55,2024,May,5
20/08/2024,North,Printer,Hannah,14,811,Office,11354,8934.040739,2419.96,2024,Aug,8
18/09/2024,South,Tablet,Eva,17,668,Electronics,11356,7471.794194,3884.21,2024,Sep,9
22/11/2024,East,Smartwatch,Bob,6,1906,Accessories,11436,8560.684605,2875.32,2024,Nov,11
20/01/2024,North,Camera,Grace,7,1636,Electronics,11452,7940.567131,3511.43,2024,Jan,1
29/06/2024,West,Printer,David,16,716,Office,11456,7984.171698,3471.83,2024,Jun,6
25/04/2024,North,Headphones,Frank,17,674,Accessories,11458,9038.520964,2419.48,2024,Apr,4
29/10/2024,East,Headphones,Alice,6,1910,Accessories,11460,9803.562909,1656.44,2024,Oct,10
6/03/2024,West,Mobile,Bob,8,1436,Electronics,11488,7662.819904,3825.18,2024,Mar,3
14/02/2024,East,Headphones,Eva,8,1436,Accessories,11488,7837.185,3650.81,2024,Feb,2
29/02/2024,North,Monitor,Charlie,6,1916,Office,11496,7524.411063,3971.59,2024,Feb,2
18/09/2024,East,Printer,Charlie,18,639,Office,11502,9305.516913,2196.48,2024,Sep,9
2/08/2024,East,Tablet,Grace,6,1919,Electronics,11514,6924.430339,4589.57,2024,Aug,8
15/11/2024,West,Smartwatch,Charlie,19,607,Accessories,11533,8666.671728,2866.33,2024,Nov,11
9/05/2024,East,Headphones,Alice,7,1650,Accessories,11550,7647.092672,3902.91,2024,May,5
19/07/2024,West,Tablet,Frank,11,1051,Electronics,11561,9390.549993,2170.45,2024,Jul,7
24/02/2024,South,Printer,Bob,6,1928,Office,11568,8160.488631,3407.51,2024,Feb,2
21/12/2024,North,Mobile,Frank,13,892,Electronics,11596,7124.670718,4471.33,2024,Dec,12
20/07/2024,South,Monitor,Hannah,14,829,Office,11606,9198.31696,2407.68,2024,Jul,7
2/04/2024,North,Headphones,Bob,16,726,Accessories,11616,9307.194035,2308.81,2024,Apr,4
2/10/2024,East,Smartwatch,David,17,684,Accessories,11628,10348.76631,1279.23,2024,Oct,10
17/11/2024,East,Mobile,Eva,17,686,Electronics,11662,10458.4216,1203.58,2024,Nov,11
24/01/2024,East,Camera,Bob,12,973,Electronics,11676,8364.062939,3311.94,2024,Jan,1
12/04/2024,West,Headphones,Charlie,7,1669,Accessories,11683,9465.418313,2217.58,2024,Apr,4
2/06/2024,West,Mobile,Grace,8,1463,Electronics,11704,7023.885689,4680.11,2024,Jun,6
11/10/2024,West,Smartwatch,Grace,7,1673,Accessories,11711,7336.403009,4374.60,2024,Oct,10
28/06/2024,West,Camera,Hannah,8,1464,Electronics,11712,9559.891521,2152.11,2024,Jun,6
7/01/2024,,Monitor,Charlie,19,617,Office,11723,8311.572359,3411.43,2024,Jan,1
26/11/2024,West,Headphones,,9,1305,Accessories,11745,8393.485046,3351.51,2024,Nov,11
5/03/2024,South,Tablet,Eva,10,1176,Electronics,11760,10418.36771,1341.63,2024,Mar,3
15/12/2024,East,Headphones,Alice,18,654,Accessories,11772,7279.262867,4492.74,2024,Dec,12
25/08/2024,South,Monitor,Frank,6,1965,Office,11790,7757.030819,4032.97,2024,Aug,8
26/11/2024,South,Tablet,Grace,15,787,Electronics,11805,7544.183394,4260.82,2024,Nov,11
14/08/2024,East,Laptop,Frank,6,1969,Electronics,11814,9107.115919,2706.88,2024,Aug,8
14/06/2024,North,Mobile,Bob,6,1972,Electronics,11832,7999.450152,3832.55,2024,Jun,6
2/06/2024,East,Printer,Grace,7,1693,Office,11851,8303.454155,3547.55,2024,Jun,6
13/04/2024,North,Camera,Eva,9,1322,Electronics,11898,10166.70155,1731.30,2024,Apr,4
20/04/2024,West,Tablet,Alice,9,1324,Electronics,11916,10383.82025,1532.18,2024,Apr,4
2/12/2024,East,Mobile,Eva,17,701,Electronics,11917,10164.74717,1752.25,2024,Dec,12
24/08/2024,North,Printer,Eva,7,1707,Office,11949,8471.331661,3477.67,2024,Aug,8
30/06/2024,North,Laptop,Hannah,17,703,Electronics,11951,10558.78708,1392.21,2024,Jun,6
8/10/2024,South,Mobile,Hannah,13,920,Electronics,11960,10335.34353,1624.66,2024,Oct,10
28/06/2024,East,Monitor,Eva,7,1712,Office,11984,8516.095583,3467.90,2024,Jun,6
25/12/2024,South,Smartwatch,Charlie,15,799,Accessories,11985,9287.607942,2697.39,2024,Dec,12
24/05/2024,West,Laptop,Charlie,15,801,Electronics,12015,10769.22185,1245.78,2024,May,5
3/07/2024,West,Laptop,Frank,15,801,Electronics,12015,7653.150138,4361.85,2024,Jul,7
25/05/2024,South,Tablet,Hannah,11,1094,Electronics,12034,8252.33287,3781.67,2024,May,5
3/12/2024,East,Tablet,David,7,1725,Electronics,12075,9739.179647,2335.82,2024,Dec,12
29/09/2024,West,Tablet,Frank,18,672,Electronics,12096,10441.0745,1654.93,2024,Sep,9
11/12/2024,North,Laptop,David,11,1101,Electronics,12111,10628.64803,1482.35,2024,Dec,12
27/04/2024,West,Laptop,Frank,13,932,Electronics,12116,10170.08527,1945.91,2024,Apr,4
27/06/2024,South,Camera,Grace,16,760,Electronics,12160,9667.717048,2492.28,2024,Jun,6
29/09/2024,West,Laptop,,13,936,Electronics,12168,8291.237653,3876.76,2024,Sep,9
26/06/2024,westt,Printer,Eva,15,812,Office,12180,9793.620677,2386.38,2024,Jun,6
21/04/2024,North,Printer,Charlie,7,1743,Office,12201,10452.93102,1748.07,2024,Apr,4
5/09/2024,East,Mobile,Grace,8,1528,Electronics,12224,8605.611948,3618.39,2024,Sep,9
3/10/2024,West,Monitor,Frank,15,815,Office,12225,9803.643036,2421.36,2024,Oct,10
7/09/2024,South,Monitor,,12,1019,Office,12228,7501.458649,4726.54,2024,Sep,9
26/01/2024,West,Tablet,Eva,15,816,Electronics,12240,10760.08698,1479.91,2024,Jan,1
20/08/2024,West,Printer,Alice,13,943,Office,12259,8569.706749,3689.29,2024,Aug,8
3/08/2024,North,Camera,Hannah,16,767,Electronics,12272,8235.009397,4036.99,2024,Aug,8
6/02/2024,East,Tablet,Grace,16,767,Electronics,12272,7837.248499,4434.75,2024,Feb,2
14/07/2024,East,Smartwatch,Charlie,14,877,Accessories,12278,8775.493143,3502.51,2024,Jul,7
22/08/2024,West,Mobile,Frank,18,684,Electronics,12312,11002.3033,1309.70,2024,Aug,8
16/04/2024,North,Smartwatch,Grace,7,1760,Accessories,12320,8980.011984,3339.99,2024,Apr,4
25/02/2024,East,Smartwatch,Alice,13,948,Accessories,12324,7483.272172,4840.73,2024,Feb,2
20/09/2024,South,Laptop,Alice,10,1236,Electronics,12360,9788.015246,2571.98,2024,Sep,9
1/02/2024,East,Laptop,Frank,19,652,Electronics,12388,9644.351356,2743.65,2024,Feb,2
13/02/2024,North,Camera,Eva,8,1549,Electronics,12392,9126.714017,3265.29,2024,Feb,2
9/05/2024,East,Tablet,Grace,7,1771,Electronics,12397,10580.65159,1816.35,2024,May,5
20/08/2024,East,Tablet,Frank,13,955,Electronics,12415,10860.82329,1554.18,2024,Aug,8
10/06/2024,North,Tablet,David,7,1775,Electronics,12425,10510.57541,1914.42,2024,Jun,6
13/11/2024,East,Camera,Charlie,14,888,Electronics,12432,8013.518828,4418.48,2024,Nov,11
23/03/2024,East,Mobile,Hannah,12,1038,Electronics,12456,7496.704451,4959.30,2024,Mar,3
15/10/2024,North,Camera,Bob,19,657,Electronics,12483,10519.08442,1963.92,2024,Oct,10
6/09/2024,North,Monitor,Frank,18,694,Office,12492,10568.47229,1923.53,2024,Sep,9
15/03/2024,West,Printer,Frank,7,1788,Office,12516,8652.090456,3863.91,2024,Mar,3
14/04/2024,West,Camera,Charlie,10,1252,Electronics,12520,10844.3394,1675.66,2024,Apr,4
10/06/2024,North,Printer,Charlie,8,1565,Office,12520,8704.527324,3815.47,2024,Jun,6
6/02/2024,West,Smartwatch,Charlie,18,697,Accessories,12546,8947.786277,3598.21,2024,Feb,2
22/04/2024,South,Laptop,Grace,7,1797,Electronics,12579,11000.86848,1578.13,2024,Apr,4
28/10/2024,West,Headphones,Hannah,7,1802,Accessories,12614,9148.276452,3465.72,2024,Oct,10
31/05/2024,West,Headphones,Grace,11,1147,Accessories,12617,10871.00944,1745.99,2024,May,5
26/05/2024,South,Camera,Eva,8,1585,Electronics,12680,11220.63666,1459.36,2024,May,5
4/07/2024,West,Monitor,Charlie,18,705,Office,12690,10016.73816,2673.26,2024,Jul,7
8/01/2024,West,Headphones,David,15,846,Accessories,12690,11344.54904,1345.45,2024,Jan,1
25/06/2024,West,Camera,Grace,13,977,Electronics,12701,7807.423758,4893.58,2024,Jun,6
10/04/2024,South,Headphones,Charlie,14,910,Accessories,12740,8763.504946,3976.50,2024,Apr,4
29/10/2024,West,Printer,Hannah,9,1418,Office,12762,11335.95938,1426.04,2024,Oct,10
22/02/2024,East,Mobile,Frank,13,982,Electronics,12766,10181.23815,2584.76,2024,Feb,2
14/12/2024,East,Tablet,Hannah,11,1162,Electronics,12782,9680.616674,3101.38,2024,Dec,12
29/10/2024,South,Monitor,Bob,12,1066,Office,12792,10518.1424,2273.86,2024,Oct,10
20/01/2024,North,Tablet,Eva,16,800,Electronics,12800,11322.13563,1477.86,2024,Jan,1
18/03/2024,West,Mobile,Frank,10,1285,Electronics,12850,9291.183434,3558.82,2024,Mar,3
31/08/2024,North,Tablet,Bob,16,807,Electronics,12912,8658.150133,4253.85,2024,Aug,8
20/09/2024,West,Printer,David,19,681,Office,12939,11587.36446,1351.64,2024,Sep,9
25/11/2024,East,Headphones,,13,999,Accessories,12987,8952.922973,4034.08,2024,Nov,11
17/09/2024,West,Tablet,David,11,1182,Electronics,13002,9168.058284,3833.94,2024,Sep,9
5/08/2024,West,Tablet,Eva,7,1860,Electronics,13020,9770.358776,3249.64,2024,Aug,8
25/06/2024,South,Printer,Eva,8,1631,Office,13048,9542.431592,3505.57,2024,Jun,6
3/03/2024,North,Smartwatch,David,13,1004,Accessories,13052,9991.472873,3060.53,2024,Mar,3
19/11/2024,South,Camera,Grace,13,1004,Electronics,13052,8288.986783,4763.01,2024,Nov,11
13/07/2024,South,Monitor,Eva,11,1188,Office,13068,8372.602675,4695.40,2024,Jul,7
19/05/2024,South,Monitor,Eva,14,934,Office,13076,9127.754224,3948.25,2024,May,5
22/05/2024,South,Printer,Charlie,16,818,Office,13088,9049.316218,4038.68,2024,May,5
12/05/2024,West,Headphones,Hannah,9,1455,Accessories,13095,8662.662114,4432.34,2024,May,5
7/12/2024,North,Camera,Hannah,7,1872,Electronics,13104,11411.93116,1692.07,2024,Dec,12
16/05/2024,North,Camera,Bob,7,1879,Electronics,13153,8803.262941,4349.74,2024,May,5
4/05/2024,North,Mobile,Eva,11,1202,Electronics,13222,8587.477425,4634.52,2024,May,5
6/05/2024,West,Headphones,Alice,7,1889,Accessories,13223,11683.06648,1539.93,2024,May,5
11/07/2024,West,Smartwatch,Frank,8,1655,Accessories,13240,11604.36063,1635.64,2024,Jul,7
18/08/2024,West,Smartwatch,Eva,16,829,Accessories,13264,8135.549414,5128.45,2024,Aug,8
12/06/2024,West,Camera,Alice,11,1206,Electronics,13266,9733.368558,3532.63,2024,Jun,6
29/09/2024,North,Laptop,Hannah,10,1327,Electronics,13270,11120.19964,2149.80,2024,Sep,9
11/01/2024,North,Printer,Hannah,14,948,Office,13272,9685.16237,3586.84,2024,Jan,1
23/09/2024,North,tabllet,Bob,17,782,Electronics,13294,11475.50728,1818.49,2024,Sep,9
13/08/2024,East,Smartwatch,Hannah,10,1332,Accessories,13320,11516.9026,1803.10,2024,Aug,8
13/10/2024,,Monitor,Alice,16,834,Office,13344,8790.854346,4553.15,2024,Oct,10
20/07/2024,West,Headphones,Bob,19,704,Accessories,13376,8701.842177,4674.16,2024,Jul,7
26/09/2024,East,Smartwatch,Grace,9,1487,Accessories,13383,9595.188489,3787.81,2024,Sep,9
23/02/2024,South,Mobile,Hannah,7,1924,Electronics,13468,11525.33396,1942.67,2024,Feb,2
12/11/2024,East,Laptop,Eva,9,1503,Electronics,13527,12086.03062,1440.97,2024,Nov,11
3/08/2024,West,Laptop,Alice,10,1353,Electronics,13530,11420.44914,2109.55,2024,Aug,8
8/02/2024,East,Headphones,Charlie,18,752,Accessories,13536,11237.11054,2298.89,2024,Feb,2
12/03/2024,West,Headphones,Eva,13,1042,Accessories,13546,8270.122666,5275.88,2024,Mar,3
10/02/2024,West,Laptop,David,9,1510,Electronics,13590,9517.992121,4072.01,2024,Feb,2
17/11/2024,East,Tablet,Hannah,14,972,Electronics,13608,8757.61219,4850.39,2024,Nov,11
17/12/2024,North,Camera,Alice,16,853,Electronics,13648,9869.538643,3778.46,2024,Dec,12
9/03/2024,South,Laptop,Eva,8,1706,Electronics,13648,8321.329726,5326.67,2024,Mar,3
15/09/2024,East,Mobile,David,14,975,Electronics,13650,11092.06392,2557.94,2024,Sep,9
16/06/2024,North,Camera,Hannah,10,1369,Electronics,13690,9574.097753,4115.90,2024,Jun,6
26/03/2024,North,Laptop,David,7,1957,Electronics,13699,8638.712258,5060.29,2024,Mar,3
30/07/2024,North,Monitor,Charlie,7,1958,Office,13706,10876.14552,2829.85,2024,Jul,7
1/06/2024,East,Tablet,Frank,9,1526,Electronics,13734,10635.31585,3098.68,2024,Jun,6
16/01/2024,West,Tablet,Eva,11,1251,Electronics,13761,10497.9919,3263.01,2024,Jan,1
5/04/2024,West,Tablet,Eva,15,923,Electronics,13845,11891.75292,1953.25,2024,Apr,4
12/06/2024,South,Camera,Charlie,15,923,Electronics,13845,8893.951742,4951.05,2024,Jun,6
16/08/2024,North,Laptop,Bob,17,815,Electronics,13855,11115.17946,2739.82,2024,Aug,8
10/02/2024,West,Monitor,,9,1541,Office,13869,11255.03314,2613.97,2024,Feb,2
1/03/2024,East,Smartwatch,Charlie,14,992,Accessories,13888,9601.02863,4286.97,2024,Mar,3
11/08/2024,north,Monitor,Bob,13,1070,Office,13910,11015.45299,2894.55,2024,Aug,8
13/11/2024,West,Camera,Grace,13,1071,Electronics,13923,9966.864247,3956.14,2024,Nov,11
20/07/2024,North,Mobile,Eva,8,1742,Electronics,13936,10862.56249,3073.44,2024,Jul,7
22/10/2024,West,Smartwatch,Alice,17,822,Accessories,13974,11394.10835,2579.89,2024,Oct,10
8/06/2024,North,Smartwatch,Hannah,16,874,Accessories,13984,8677.545729,5306.45,2024,Jun,6
22/06/2024,East,Monitor,Grace,16,875,Office,14000,10383.22615,3616.77,2024,Jun,6
5/04/2024,South,Camera,Grace,9,1558,Electronics,14022,9256.701501,4765.30,2024,Apr,4
29/11/2024,West,Headphones,Eva,14,1004,Accessories,14056,10904.19084,3151.81,2024,Nov,11
30/11/2024,East,Printer,Eva,8,1759,Office,14072,12079.71656,1992.28,2024,Nov,11
15/09/2024,North,Smartwatch,Eva,9,1565,Accessories,14085,11780.56836,2304.43,2024,Sep,9
3/01/2024,South,Mobile,Eva,14,1012,Electronics,14168,8549.647593,5618.35,2024,Jan,1
21/01/2024,South,Mobile,Hannah,14,1015,Electronics,14210,10976.39467,3233.61,2024,Jan,1
9/02/2024,East,Printer,Bob,15,949,Office,14235,9255.171872,4979.83,2024,Feb,2
20/07/2024,South,Monitor,David,16,890,Office,14240,11778.04094,2461.96,2024,Jul,7
17/09/2024,East,Tablet,Grace,9,1583,Electronics,14247,11054.46395,3192.54,2024,Sep,9
11/02/2024,East,Smartwatch,Grace,9,1584,Accessories,14256,9400.736227,4855.26,2024,Feb,2
26/08/2024,North,Tablet,Charlie,12,1189,Electronics,14268,9863.369707,4404.63,2024,Aug,8
4/06/2024,South,Tablet,David,9,1590,Electronics,14310,9188.488089,5121.51,2024,Jun,6
11/10/2024,East,Camera,David,12,1194,Electronics,14328,10527.57581,3800.42,2024,Oct,10
7/04/2024,South,Tablet,Frank,19,755,Electronics,14345,9427.671123,4917.33,2024,Apr,4
2/07/2024,North,Mobile,Hannah,16,897,Electronics,14352,12122.29726,2229.70,2024,Jul,7
9/07/2024,East,Tablet,Alice,17,848,Electronics,14416,12809.98243,1606.02,2024,Jul,7
22/04/2024,West,Camera,Frank,13,1109,Electronics,14417,10192.38256,4224.62,2024,Apr,4
24/03/2024,South,Tablet,Eva,9,1603,Electronics,14427,9067.272153,5359.73,2024,Mar,3
15/08/2024,West,Mobile,Charlie,9,1606,Electronics,14454,10804.8307,3649.17,2024,Aug,8
5/05/2024,East,Laptop,Alice,11,1315,Electronics,14465,12101.60497,2363.40,2024,May,5
24/06/2024,South,Laptop,Alice,17,851,Electronics,14467,10328.32925,4138.67,2024,Jun,6
14/10/2024,South,Tablet,Hannah,10,1447,Electronics,14470,11829.8226,2640.18,2024,Oct,10
24/09/2024,West,Smartwatch,Frank,17,853,Accessories,14501,10704.78512,3796.21,2024,Sep,9
21/06/2024,West,Printer,Hannah,10,1452,Office,14520,9559.372571,4960.63,2024,Jun,6
9/02/2024,West,Headphones,David,11,1322,Accessories,14542,9335.966106,5206.03,2024,Feb,2
28/12/2024,East,Laptop,Bob,14,1039,Electronics,14546,10336.09099,4209.91,2024,Dec,12
5/09/2024,West,Smartwatch,Grace,8,1821,Accessories,14568,10259.66199,4308.34,2024,Sep,9
9/02/2024,East,Printer,Charlie,10,1457,Office,14570,11057.61797,3512.38,2024,Feb,2
23/11/2024,North,Tablet,Frank,14,1042,Electronics,14588,8953.949397,5634.05,2024,Nov,11
24/08/2024,North,Headphones,Hannah,12,1218,Accessories,14616,13079.15047,1536.85,2024,Aug,8
6/09/2024,South,Camera,Frank,8,1828,Electronics,14624,12535.28296,2088.72,2024,Sep,9
12/01/2024,East,Smartwatch,David,8,1829,Accessories,14632,8858.505301,5773.49,2024,Jan,1
28/03/2024,East,Laptop,Eva,8,1834,Electronics,14672,12471.21007,2200.79,2024,Mar,3
11/08/2024,West,Laptop,Hannah,12,1225,Electronics,14700,9824.221115,4875.78,2024,Aug,8
24/03/2024,West,Monitor,Alice,8,1842,Office,14736,10059.95451,4676.05,2024,Mar,3
14/04/2024,South,Tablet,Charlie,18,820,Electronics,14760,10000.77244,4759.23,2024,Apr,4
7/04/2024,West,Tablet,David,10,1477,Electronics,14770,12439.311,2330.69,2024,Apr,4
4/08/2024,East,Tablet,Bob,11,1344,Electronics,14784,9625.040623,5158.96,2024,Aug,8
4/04/2024,North,Camera,Grace,15,986,Electronics,14790,10535.29789,4254.70,2024,Apr,4
22/05/2024,East,Camera,Charlie,16,926,Electronics,14816,12044.88658,2771.11,2024,May,5
19/07/2024,South,Monitor,David,10,1482,Office,14820,12149.96643,2670.03,2024,Jul,7
30/07/2024,West,Smartwatch,Hannah,17,878,Accessories,14926,9639.345778,5286.65,2024,Jul,7
30/08/2024,East,Camera,Bob,11,1360,Electronics,14960,13132.66911,1827.33,2024,Aug,8
15/01/2024,East,Smartwatch,Charlie,13,1154,Accessories,15002,11422.62165,3579.38,2024,Jan,1
27/03/2024,East,Mobile,David,8,1876,Electronics,15008,12784.43667,2223.56,2024,Mar,3
22/02/2024,East,Tablet,Alice,18,834,Electronics,15012,11263.33168,3748.67,2024,Feb,2
8/11/2024,East,Smartwatch,Frank,9,1672,Accessories,15048,9996.361249,5051.64,2024,Nov,11
15/02/2024,East,Smartwatch,Grace,18,837,Accessories,15066,10008.37339,5057.63,2024,Feb,2
29/05/2024,East,Smartwatch,Bob,18,837,Accessories,15066,13533.63548,1532.36,2024,May,5
1/10/2024,East,Tablet,Bob,16,943,Electronics,15088,9840.62495,5247.38,2024,Oct,10
1/10/2024,South,Tablet,Eva,15,1006,Electronics,15090,11671.03565,3418.96,2024,Oct,10
16/08/2024,West,Headphones,Bob,9,1681,Accessories,15129,12567.51435,2561.49,2024,Aug,8
15/03/2024,South,Mobile,Hannah,13,1164,Electronics,15132,9638.722533,5493.28,2024,Mar,3
17/06/2024,South,Mobile,Grace,14,1084,Electronics,15176,11443.87836,3732.12,2024,Jun,6
29/01/2024,South,Camera,Charlie,15,1012,Electronics,15180,13434.7902,1745.21,2024,Jan,1
6/03/2024,East,Tablet,Bob,10,1522,Electronics,15220,10511.73896,4708.26,2024,Mar,3
23/10/2024,North,Mobile,David,14,1088,Electronics,15232,12815.59534,2416.40,2024,Oct,10
9/01/2024,West,Mobile,Bob,17,898,Electronics,15266,12914.08864,2351.91,2024,Jan,1
21/11/2024,East,Smartwatch,Frank,13,1175,Accessories,15275,12835.29699,2439.70,2024,Nov,11
8/06/2024,North,Printer,Hannah,13,1177,Office,15301,9610.202193,5690.80,2024,Jun,6
11/11/2024,North,Printer,Alice,14,1093,Office,15302,10277.71016,5024.29,2024,Nov,11
13/07/2024,South,Tablet,Grace,12,1276,Electronics,15312,9631.393704,5680.61,2024,Jul,7
7/02/2024,West,Tablet,Grace,13,1179,Electronics,15327,10502.19222,4824.81,2024,Feb,2
12/01/2024,North,Headphones,Charlie,9,1705,Accessories,15345,12637.25912,2707.74,2024,Jan,1
4/01/2024,West,Monitor,Charlie,19,808,Office,15352,9621.88355,5730.12,2024,Jan,1
14/09/2024,East,Tablet,Charlie,8,1920,Electronics,15360,12786.57915,2573.42,2024,Sep,9
15/01/2024,North,Headphones,Bob,10,1536,Accessories,15360,13019.05218,2340.95,2024,Jan,1
16/10/2024,East,Headphones,David,14,1098,Accessories,15372,12211.91853,3160.08,2024,Oct,10
4/12/2024,North,Mobile,Alice,9,1712,Electronics,15408,10266.6451,5141.35,2024,Dec,12
3/06/2024,North,Mobile,Hannah,10,1542,Electronics,15420,10955.14517,4464.85,2024,Jun,6
6/11/2024,West,Mobile,Bob,13,1188,Electronics,15444,10175.15955,5268.84,2024,Nov,11
15/10/2024,South,Printer,Frank,18,858,Office,15444,9629.960772,5814.04,2024,Oct,10
16/05/2024,South,Mobile,Hannah,10,1545,Electronics,15450,13708.20975,1741.79,2024,May,5
12/10/2024,South,Tablet,Bob,10,1546,Electronics,15460,11720.73537,3739.26,2024,Oct,10
2/07/2024,South,Camera,Alice,19,814,Electronics,15466,12152.4889,3313.51,2024,Jul,7
5/08/2024,North,Camera,Bob,13,1192,Electronics,15496,9822.497583,5673.50,2024,Aug,8
22/12/2024,North,Camera,Frank,16,969,Electronics,15504,10029.10417,5474.90,2024,Dec,12
11/08/2024,South,Printer,Grace,14,1109,Office,15526,11670.30957,3855.69,2024,Aug,8
19/03/2024,,Smartwatch,David,8,1942,Accessories,15536,12062.09126,3473.91,2024,Mar,3
1/02/2024,North,Printer,David,12,1295,Office,15540,9955.750429,5584.25,2024,Feb,2
28/11/2024,West,Mobile,Charlie,13,1196,Electronics,15548,9967.447562,5580.55,2024,Nov,11
8/07/2024,North,Headphones,Grace,11,1416,Accessories,15576,9662.216231,5913.78,2024,Jul,7
14/01/2024,South,Camera,Bob,11,1417,Electronics,15587,11598.58716,3988.41,2024,Jan,1
17/09/2024,West,,Hannah,10,1559,Office,15590,9436.408753,6153.59,2024,Sep,9
4/01/2024,East,Tablet,Alice,9,1735,Electronics,15615,10947.01778,4667.98,2024,Jan,1
30/03/2024,North,Headphones,Grace,8,1953,Accessories,15624,9703.263027,5920.74,2024,Mar,3
15/10/2024,West,Laptop,Eva,14,1118,Electronics,15652,12614.31094,3037.69,2024,Oct,10
20/08/2024,South,Headphones,Bob,14,1118,Accessories,15652,11524.48692,4127.51,2024,Aug,8
8/05/2024,North,Mobile,Hannah,8,1961,Electronics,15688,13516.74491,2171.26,2024,May,5
5/10/2024,North,Smartwatch,Eva,10,1569,Accessories,15690,10613.42747,5076.57,2024,Oct,10
16/05/2024,East,Headphones,Hannah,12,1309,Accessories,15708,12710.63563,2997.36,2024,May,5
3/02/2024,North,Laptop,Eva,10,1575,Electronics,15750,14046.54077,1703.46,2024,Feb,2
13/07/2024,West,Smartwatch,Bob,14,1126,Accessories,15764,12086.87158,3677.13,2024,Jul,7
21/08/2024,South,Headphones,Grace,8,1975,Accessories,15800,11953.57822,3846.42,2024,Aug,8
15/10/2024,West,Headphones,Eva,9,1756,Accessories,15804,10538.7718,5265.23,2024,Oct,10
22/12/2024,North,Monitor,Bob,14,1130,Office,15820,9635.882604,6184.12,2024,Dec,12
28/05/2024,West,Headphones,Alice,16,989,Accessories,15824,9611.724102,6212.28,2024,May,5
2/06/2024,West,Monitor,Alice,19,835,Office,15865,11921.96761,3943.03,2024,Jun,6
25/01/2024,South,Monitor,Eva,10,1587,Office,15870,12697.20145,3172.80,2024,Jan,1
15/10/2024,West,Printer,Grace,11,1444,Office,15884,10196.83468,5687.17,2024,Oct,10
11/12/2024,East,Tablet,Hannah,18,883,Electronics,15894,12969.75004,2924.25,2024,Dec,12
11/11/2024,North,Monitor,Alice,14,1137,Office,15918,12910.86214,3007.14,2024,Nov,11
6/02/2024,East,Laptop,Alice,8,1992,Electronics,15936,10802.76308,5133.24,2024,Feb,2
10/09/2024,East,Smartwatch,Hannah,13,1226,Accessories,15938,11725.67156,4212.33,2024,Sep,9
9/01/2024,South,Mobile,David,13,1226,Electronics,15938,11476.84653,4461.15,2024,Jan,1
